case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S7-F216337-T1,216337,0,7,Final B / Kaguya,376.0,413.90283203125,3.0,0.0,0.0,0.0,False,478,52,0,-0.6387817412614822,-0.6387817412614822,,4,down_right,671,-0.1951904296875,39,4.881456648183141,observed_bullet_overlap,robust_action_set_exhausted_before_hit,10,0,,playfield_boundary;fast_mode,166,神宝「ライフスプリングインフィニティ」,resolved_live_spell_state
LUN-S7-F221344-T1,221344,0,7,Final B / Kaguya,366.241943359375,418.241943359375,3.0,10.0,0.0,0.0,False,558,0,0,-1.4900265634059906,-1.4900265634059906,,5,up_left_fast,426,0.906646728515625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,17,0,,fast_mode,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F221846-T1,221846,0,7,Final B / Kaguya,356.20098876953125,432.0,3.0,1.0,0.0,0.0,False,559,0,0,-2.102120816707611,-2.102120816707611,,4,right_fast,1302,-0.874359130859375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F222335-T1,222335,0,7,Final B / Kaguya,376.0,432.0,3.0,1.0,0.0,0.0,False,563,0,0,-1.698647916316986,-1.698647916316986,,4,up_left_fast,45,1.086090087890625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F222830-T1,222830,0,7,Final B / Kaguya,376.0,432.0,3.0,3.0,0.0,0.0,False,562,0,0,-2.0610534697771072,-2.0610534697771072,,4,down_left_fast,190,0.021759033203125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F223336-T1,223336,0,7,Final B / Kaguya,374.3736572265625,415.92279052734375,4.0,9.0,1.0,1.0,False,572,0,0,-1.706399381160736,-1.706399381160736,,5,up_left_fast,100,3.206634521484375,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F223814-T1,223814,0,7,Final B / Kaguya,372.6902770996094,400.0,3.0,0.0,0.0,0.0,False,558,0,0,-2.5416931211948395,-2.5416931211948395,,5,down_right_fast,1534,9.517735926016464,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,playfield_boundary;action_lag_over_model;fast_mode,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F224324-T1,224324,0,7,Final B / Kaguya,356.20098876953125,432.0,3.0,9.0,0.0,0.0,False,561,0,0,-0.2959645986557007,-0.2959645986557007,,4,down_right,861,-2.948211669921875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F224848-T1,224848,0,7,Final B / Kaguya,354.1102294921875,432.0,3.0,9.0,0.0,0.0,False,573,0,0,0.7987275719642639,0.3281497061252594,,5,left_fast,696,-2.56353759765625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F225397-T1,225397,0,7,Final B / Kaguya,8.0,430.3736572265625,3.0,2.0,0.0,0.0,False,560,0,0,-2.3911315947771072,-2.3911315947771072,,5,right_fast,1470,-0.189727783203125,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary,170,神宝「蓬莱の玉の枝  -夢色の郷-」,resolved_live_spell_state
LUN-S7-F228273-T1,228273,0,7,Final B / Kaguya,8.0,432.0,3.0,15.0,0.0,0.0,False,884,0,0,-0.8149513006210327,-0.8149513006210327,,3,up_right,470,2.473663330078125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,0,,playfield_boundary,174,「永夜返し  -待宵-」,resolved_live_spell_state
